Id,SalePrice
1792,154519.03259488172
1793,141711.05305904878
1794,140172.16181270397
1795,134913.61274271744
1796,125460.04111025058
1797,124476.08071777757
1798,126930.14102135539
1799,112630.770461887
1800,132307.08325460044
1801,124512.36117958052
1802,150319.4441789828
1803,150919.10796659224
1804,141794.3265406587
1805,137658.19895663531
1806,112823.86697577772
1807,144333.03858440445
1808,121291.18333199322
1809,115115.94842438443
1810,144024.26588777045
1811,95434.8442641225
1812,96639.37002194695
1813,112511.06642927679
1814,98882.56715642939
1815,68400.08942653744
1816,94570.07763306802
1817,120599.92632577023
1818,148192.1555040385
1819,118678.61304662407
1820,71720.43804218416
1821,113155.60146194571
1822,141751.35565528585
1823,57385.56998483069
1824,132057.78302807698
1825,119625.73466727321
1826,97486.38539239964
1827,104157.21996401204
1828,136259.38851683322
1829,120173.36038923498
1830,141719.89920400694
1831,181681.9510155569
1832,92512.78449673194
1833,151544.80205013353
1834,120437.83826374135
1835,159645.91493846395
1836,126722.9190992029
1837,96577.7401376122
1838,119481.01971514539
1839,86406.12182828669
1840,158348.107803477
1841,148313.73058565197
1842,82362.74535961736
1843,143297.4333936917
1844,138528.21804833386
1845,136330.56649785262
1846,156772.15317047964
1847,157124.80702208882
1848,61426.968640908235
1849,121310.15758461555
1850,122520.39221052232
1851,157364.96131403823
1852,127609.71237757454
1853,133932.86469242227
1854,173038.57212402354
1855,133728.07733381935
1856,214594.37974699706
1857,158919.039066701
1858,136651.71951664542
1859,127240.41770940159
1860,142921.18468158433
1861,127240.41770940159
1862,314260.191086623
1863,308882.7457681076
1864,308882.7457681076
1865,338319.42716583033
1866,349343.8889143998
1867,268420.39235184726
1868,322972.53173081327
1869,194649.8850377085
1870,262369.5649984645
1871,244807.31977871348
1872,170711.97643179315
1873,223708.44196388777
1874,140251.03229141963
1875,200832.97735548255
1876,187640.49704953638
1877,216668.6205091318
1878,201965.84313700697
1879,133664.2939745796
1880,134836.59947853032
1881,240760.38470141776
1882,254593.1604477559
1883,194063.05002297735
1884,203987.78087316194
1885,272570.76144506026
1886,316263.92799683596
1887,213033.50910899573
1888,296099.38567637035
1889,163990.0529562351
1890,133315.6251723831
1891,140117.88893923728
1892,110524.75113863057
1893,127113.80491578086
1894,123781.26145169411
1895,137585.9068329194
1896,120621.08738157885
1897,120349.55844291851
1898,112361.07853677371
1899,154291.4739256781
1900,151814.6271028885
1901,160685.94403022938
1902,153416.33275208168
1903,206563.01631238367
1904,141251.50665223046
1905,186791.85822738538
1906,161441.48242111006
1907,202224.43498309687
1908,113313.02650495531
1909,135069.45521696052
1910,124241.59615965365
1911,201333.33067519192
1912,287157.8288229107
1913,144179.93988588336
1914,80198.34362828392
1915,307760.71118197206
1916,68916.09389139354
1917,275664.0198523401
1918,137337.01248210124
1919,157479.0528709086
1920,153100.19515572928
1921,409758.0236027296
1922,331218.7086543793
1923,206400.24567797003
1924,211000.92680401987
1925,207716.52334833704
1926,386616.77359063446
1927,139851.26746992776
1928,161345.54872732572
1929,118721.73771022887
1930,139006.09290905218
1931,142771.59569512188
1932,139965.6057044177
1933,173947.08699024544
1934,181626.3174937519
1935,168581.51674769644
1936,189454.69298161502
1937,183955.88416417976
1938,169116.8235501753
1939,230124.79308023633
1940,201464.42977015904
1941,175736.71270247764
1942,181437.43878972178
1943,216923.23277653442
1944,320158.93411765964
1945,364781.48909222207
1946,160533.8201893434
1947,312818.4908048099
1948,171881.6367370276
1949,226648.32609703095
1950,177786.17496615855
1951,277753.8417970615
1952,218100.72584401746
1953,169099.39638151447
1954,191288.42021793444
1955,129173.87089408153
1956,332051.82095655083
1957,152536.22985955913
1958,313330.57192476146
1959,124324.37250362357
1960,112587.76204519538
1961,115552.962854841
1962,99978.35220311701
1963,104881.57811195179
1964,105154.3383026091
1965,141139.19367464632
1966,156200.82177427638
1967,285103.0505542784
1968,431096.26476882526
1969,377143.2684558233
1970,438358.87180064
1971,454936.8649790793
1972,352211.5216130538
1973,276194.3158565063
1974,307213.5902007746
1975,398885.39785613463
1976,273205.61159704375
1977,354793.61820761126
1978,387552.243072676
1979,341862.86077566224
1980,181964.9607234767
1981,366072.8761845144
1982,230329.36872109672
1983,220417.35452378378
1984,168342.14147359657
1985,205856.9526046946
1986,207760.2441030808
1987,183973.9865271101
1988,177138.84799732067
1989,191774.84210244092
1990,207872.5866776686
1991,234532.06987789963
1992,206668.8350885348
1993,177412.8120430948
1994,246115.29325506077
1995,185670.17182849924
1996,247867.09817582488
1997,317267.1732004957
1998,360732.507375785
1999,252210.29598833682
2000,311371.5917155665
2001,250892.919142898
2002,225412.54493642136
2003,244312.96622198337
2004,210599.4771958097
2005,228945.3879608343
2006,248045.16250612546
2007,244713.75466602301
2008,216705.749786072
2009,185727.60141055303
2010,195593.7173012607
2011,150044.59303919456
2012,179462.80439548905
2013,182198.31429600573
2014,183914.3438536992
2015,206039.09044030894
2016,187627.6162885811
2017,199768.61109437785
2018,118788.87155614104
2019,131007.8657659449
2020,106400.6355125073
2021,116069.86400206304
2022,177796.91143859015
2023,139449.51490470386
2024,239873.2842424317
2025,354188.8881521952
2026,175887.05160538544
2027,152089.01691297963
2028,154539.44612858235
2029,162035.67407459108
2030,279182.2573685928
2031,261725.89113549824
2032,272486.3722246388
2033,282023.4700056964
2034,163584.04312194418
2035,204800.14029104717
2036,202270.24474333102
2037,200163.80453109302
2038,292617.4369752054
2039,232334.7498714902
2040,376184.26678736135
2041,257047.62853368296
2042,192499.66344865997
2043,167601.5822639334
2044,176335.62651845938
2045,209011.00853618208
2046,137143.815037327
2047,142653.44977329936
2048,131562.038538027
2049,136082.18769346873
2050,188438.2916132785
2051,109725.23694068234
2052,138410.1785393403
2053,150175.515392227
2054,89828.2342084202
2055,157795.9020276149
2056,134705.66975044532
2057,119964.26250128548
2058,215931.4392012096
2059,137979.69839476948
2060,158256.82824150458
2061,179547.7440101218
2062,134853.90515333912
2063,112491.64376912898
2064,137668.16576974915
2065,120001.01471548078
2066,170883.7004488415
2067,110592.28026654215
2068,150543.27743681739
2069,86391.63303820536
2070,107302.8145279064
2071,97519.95454085636
2072,138665.35747509403
2073,140720.361219542
2074,182982.61367142253
2075,144287.77527793546
2076,127342.59468041948
2077,151872.8215852343
2078,130412.70236381897
2079,131185.6075807199
2080,113770.65415721806
2081,120962.85770991842
2082,118182.27056721027
2083,134915.8803223336
2084,110485.22725506125
2085,122998.67579525922
2086,142369.81656329337
2087,116264.0614458503
2088,95792.61714255967
2089,83762.01792506149
2090,120729.1430962663
2091,116267.7839723421
2092,119356.27713901439
2093,119087.95148598964
2094,135883.7637111834
2095,146611.31137389533
2096,83034.89009182707
2097,93316.15563915174
2098,143690.78527527276
2099,66272.07471302983
2100,110718.49583382352
2101,120173.52579637489
2102,141202.54421690674
2103,101194.48452613135
2104,129918.86596127112
2105,115029.21640587882
2106,85821.79476888363
2107,231953.84505189734
2108,112524.0537892558
2109,114914.85061007612
2110,132010.2238201566
2111,164061.5400083117
2112,134400.0006120231
2113,112856.49624347368
2114,104086.61117237137
2115,148214.70695001876
2116,122682.99275577263
2117,145857.06354859605
2118,113534.97723222144
2119,103219.22882828901
2120,111173.84817229745
2121,92684.56310663985
2122,100724.11662036339
2123,84869.2359957552
2124,185952.68980168315
2125,132239.37580471727
2126,150460.0944477534
2127,151182.63247463142
2128,124443.62142698128
2129,104814.61706867743
2130,139826.19171231918
2131,166795.88019462116
2132,112594.86880616946
2133,122555.56661718038
2134,123674.51329599283
2135,100165.40067009901
2136,67346.36041438479
2137,116944.64682787773
2138,132616.21953820545
2139,156064.55787661838
2140,135594.67303469713
2141,139880.72986373905
2142,131100.3408887815
2143,141378.5807181926
2144,146152.00688776575
2145,134547.540865171
2146,160607.50345445357
2147,132415.38648339434
2148,124377.86605587136
2149,135189.5047833173
2150,210228.13327647242
2151,132086.38752662885
2152,186481.5956156682
2153,163307.75314880494
2154,98257.29664581656
2155,134334.20137709894
2156,247746.70583316963
2157,231075.8572883006
2158,240665.25922107667
2159,211192.74414182888
2160,174864.07390434164
2161,240037.39080757162
2162,462742.4199547773
2163,356729.45955115196
2164,230771.71004187866
2165,176576.21372628183
2166,143457.9779449938
2167,224744.63822261617
2168,192470.5114166279
2169,195833.35398709064
2170,215095.69975942397
2171,145841.08396408646
2172,140938.2981477952
2173,161161.0129122582
2174,232946.57623046965
2175,313206.69364891923
2176,326182.40254381107
2177,245307.73273256616
2178,212103.23070321727
2179,141349.82603505993
2180,234677.6954857522
2181,191375.53583170963
2182,205975.90485694952
2183,189850.58822978623
2184,138037.0161579179
2185,130109.70752644204
2186,144427.1915457553
2187,155079.70564421715
2188,157368.72848884974
2189,227593.71274888652
2190,77831.86664872376
2191,83698.54999265572
2192,85711.81608148296
2193,107079.49884732254
2194,96956.17702270571
2195,109665.26070063551
2196,105159.0219638121
2197,111087.5623986273
2198,163893.79943389373
2199,162789.119204814
2200,139103.184157235
2201,144392.5859997425
2202,210511.39781144357
2203,147703.3366537995
2204,173619.38700987902
2205,121371.65826461796
2206,141442.06594387966
2207,215750.81683672647
2208,248860.78206332907
2209,230404.95049231153
2210,127662.06982821276
2211,120536.27960375474
2212,109291.18906579667
2213,101835.72406168285
2214,123777.70403519488
2215,104162.0692277174
2216,146684.50024174983
2217,97460.32254785179
2218,81160.1297376893
2219,77734.93367623641
2220,87190.58327367711
2221,307760.71118197206
2222,230623.44454464488
2223,279356.6205858074
2224,209023.27038647755
2225,133211.24513773958
2226,197263.12854172522
2227,188190.21806055293
2228,272791.45811207563
2229,239243.2037968038
2230,145811.19466535185
2231,240268.58596902524
2232,171547.69461115572
2233,171533.4312500893
2234,252903.90685283256
2235,212530.8073066372
2236,280871.60158421984
2237,349181.01714779204
2238,202330.39586304864
2239,125418.58828013552
2240,158435.71461150356
2241,163592.57908880638
2242,126481.76206202191
2243,126778.41539662529
2244,104293.83490128409
2245,119953.1562591995
2246,153369.03680315486
2247,110190.41859889595
2248,129163.01699980602
2249,131217.6757380938
2250,136662.963242061
2251,128009.77146630036
2252,177462.6226571926
2253,154328.7849314311
2254,172664.22450413625
2255,187746.38609745412
2256,190607.25662380466
2257,203674.53033055534
2258,178365.8149002464
2259,177701.14417384542
2260,159315.63608602638
2261,203871.57687693808
2262,221782.32871403667
2263,316853.4011794874
2264,436154.2603662004
2265,165272.83709282303
2266,272191.8131461128
2267,364884.2919093793
2268,417594.9935319002
2269,147809.22133440324
2270,188818.65983016364
2271,223310.08867844517
2272,193874.60285826595
2273,163706.11296319138
2274,169223.4267954008
2275,167776.34409935324
2276,186137.91741064418
2277,186219.7686563476
2278,138142.59037041594
2279,125622.1704004409
2280,123066.11690390196
2281,162756.5998241696
2282,180689.495248584
2283,103725.96682804222
2284,105574.21056064266
2285,162672.96061482
2286,120629.92913794407
2287,345597.2658036487
2288,272422.653690933
2289,396139.97019757587
2290,439475.92733484256
2291,319088.4647807813
2292,420702.8205542191
2293,438277.8734779089
2294,431843.0809288353
2295,446026.04050997243
2296,283765.2360414046
2297,309453.7221988532
2298,308746.7663435645
2299,404406.93017870036
2300,323600.82021876896
2301,260783.17956846365
2302,231129.18430728783
2303,246901.6580854494
2304,203454.07544820296
2305,173478.64880369173
2306,165862.6594345668
2307,174285.60044556402
2308,221697.55730937028
2309,263772.86648561014
2310,224956.41599328065
2311,192082.23922173423
2312,174763.98781171924
2313,174434.85104344992
2314,181959.6884072111
2315,181670.14352567215
2316,183793.27883748035
2317,174051.8383465607
2318,179079.8125050087
2319,184087.2927359105
2320,198343.18665113812
2321,251478.95611832832
2322,180350.12947066664
2323,180703.02820992708
2324,167774.6527629065
2325,207304.83786395224
2326,162917.0810821519
2327,206141.82928505386
2328,217277.20241811484
2329,183458.19003861846
2330,176798.54826657686
2331,378963.39732044056
2332,398607.5961678361
2333,322188.8422736137
2334,260002.61100696985
2335,263781.19921648374
2336,331195.953205936
2337,202495.9529712421
2338,285643.2871778646
2339,226352.39762476084
2340,387679.4869819734
2341,206783.1718281795
2342,232778.8076120554
2343,210626.47810268603
2344,217654.245174242
2345,243341.8270202516
2346,231975.57487754305
2347,195149.3044684441
2348,234412.50733263395
2349,162064.1286829648
2350,271635.3519564485
2351,234895.15360328808
2352,246758.90204391416
2353,220623.3005958313
2354,143209.4670701947
2355,159716.41025993822
2356,151483.14634955613
2357,192409.40718206094
2358,184884.73587501893
2359,120389.53371075125
2360,112883.09162748391
2361,140861.5710178385
2362,277428.54140906176
2363,137224.8354855858
2364,159650.67369265424
2365,219082.54070327003
2366,177209.497195676
2367,192412.056082992
2368,201342.729691054
2369,229078.60728967615
2370,165354.32066832477
2371,163582.70870044475
2372,184019.5225299132
2373,268145.32436529157
2374,297025.6472069918
2375,253786.7124505883
2376,293433.7365713332
2377,393083.34558850265
2378,138894.91640629937
2379,197062.95736407314
2380,138013.617807815
2381,154543.7553082593
2382,196113.76247568228
2383,198622.93243289896
2384,245354.3979432822
2385,162157.30794995048
2386,140485.17945286812
2387,139880.01598530667
2388,106654.93505035636
2389,132763.5372755874
2390,151716.69560242296
2391,141014.33448434272
2392,116928.23120005593
2393,171376.82987604616
2394,146348.70674089473
2395,204009.26413260386
2396,137802.09813935735
2397,218172.3586505914
2398,141155.05909569957
2399,59972.18418174992
2400,60596.329894158436
2401,113988.07242034246
2402,135157.2744700418
2403,132343.57511826357
2404,142876.50384370633
2405,155880.85215496572
2406,136992.92656357485
2407,128406.35649572223
2408,141167.7682465473
2409,126367.98573925064
2410,167941.31780103367
2411,122563.42208706978
2412,152479.18522466262
2413,128793.10320433388
2414,128696.63078280883
2415,135232.97076689242
2416,127198.61080734016
2417,128602.34241462435
2418,129995.60493544597
2419,126895.78983347221
2420,123711.56883987632
2421,147355.86092907772
2422,112225.797559408
2423,120424.29422224793
2424,161463.98587933063
2425,231399.81982708204
2426,132845.76468816568
2427,121818.65726406683
2428,187884.57579072527
2429,119242.32015155065
2430,129139.08925929722
2431,105455.89804745001
2432,146278.29970690687
2433,148441.68779178069
2434,139302.65561178298
2435,145239.9099036448
2436,110234.57018748591
2437,104556.91580871551
2438,125531.6566779063
2439,109865.97880530961
2440,114345.66400360163
2441,103853.67124311096
2442,100972.5328040463
2443,121751.45000090663
2444,129349.33538347133
2445,80984.66077605229
2446,126523.85412296094
2447,182417.09687412652
2448,137291.8356338529
2449,105429.19183406491
2450,144556.0740268458
2451,120440.01101934226
2452,195776.0903732997
2453,100936.06110281244
2454,121544.19464094477
2455,113000.40550360894
2456,125370.44339043145
2457,116691.67504933532
2458,115827.45640085469
2459,101822.7829471914
2460,131823.95173218558
2461,109014.8642405719
2462,128217.35647955314
2463,118652.86359487798
2464,165396.7744514308
2465,128062.45706063503
2466,110094.03699344912
2467,146127.2822073142
2468,81095.53042091736
2469,67597.59667765553
2470,189733.0104448807
2471,212547.70859398687
2472,174277.64972232413
2473,117097.37964066294
2474,116621.0844743092
2475,212887.7752060592
2476,106536.97583190691
2477,124228.4316089362
2478,149778.09817151108
2479,105838.0992539031
2480,146435.09396155004
2481,127319.25673628553
2482,124906.36194525994
2483,116501.0898471753
2484,119667.7647930651
2485,123335.08432705486
2486,160267.00510085767
2487,189743.52184200528
2488,160524.1285411304
2489,150371.10831927677
2490,160528.6985435253
2491,97242.05519228394
2492,177288.1591218397
2493,148155.40151811508
2494,153342.3505518934
2495,94690.08758282702
2496,237758.08052125195
2497,149028.31999685822
2498,118031.48690217028
2499,94060.74489025571
2500,123917.57454374536
2501,132632.26558391147
2502,142154.69635873623
2503,91326.59015394653
2504,191813.90582738348
2505,212920.07820378905
2506,256219.4036705687
2507,322242.6407315966
2508,255269.3239203451
2509,207648.41514999923
2510,225977.33471759374
2511,179753.55529331742
2512,199683.80530084975
2513,205388.54975130002
2514,238826.22394907597
2515,150332.6845229519
2516,169453.7466527762
2517,137946.14271644803
2518,149044.90598810255
2519,221509.27194010757
2520,212074.8210029111
2521,191772.35991759173
2522,217229.7156904607
2523,127493.14239999517
2524,138149.12343654895
2525,139935.95752309455
2526,133263.74808901112
2527,115553.80749107199
2528,131500.6772425948
2529,127752.3092948133
2530,122874.22239704884
2531,247971.5927710705
2532,217611.6096219405
2533,196757.2648762731
2534,236233.6453291555
2535,329681.1880125281
2536,226595.79847474038
2537,233955.59655447476
2538,184731.863645314
2539,186964.17638305022
2540,177693.81344090746
2541,185861.39977637466
2542,159683.43214261605
2543,130217.2753132067
2544,129377.54519943864
2545,132526.5557325194
2546,130916.47153098136
2547,141400.44318496218
2548,147711.29656841632
2549,156551.75745408077
2550,253279.80954372106
2551,142723.71997843386
2552,126958.63478574269
2553,71824.41191260701
2554,104219.24200982954
2555,122973.33494017208
2556,101989.41884277781
2557,127831.58690057915
2558,141935.14987037014
2559,137450.92920179444
2560,142619.88495089102
2561,148194.48511165724
2562,126255.26770628215
2563,139575.16401829073
2564,182139.60401831265
2565,148984.68552870082
2566,155986.22514290677
2567,130597.80297443317
2568,195333.45174183237
2569,196162.4011091571
2570,122991.43822963008
2571,190491.66226513218
2572,195017.3921573405
2573,217919.81890136548
2574,286480.8515174198
2575,130244.31362584958
2576,119131.2896551624
2577,141658.10114776567
2578,90632.38260309702
2579,83462.65501695254
2580,115952.8114753371
2581,135633.76425319194
2582,123649.70113852657
2583,293813.2362625862
2584,158461.44963163283
2585,175766.3007065884
2586,213360.49661305716
2587,205172.84293695734
2588,154846.64801984694
2589,141563.77366560136
2590,209094.79233156718
2591,213296.0636607055
2592,218011.50374900486
2593,265907.1961516607
2594,174435.83887269592
2595,213468.51423594487
2596,344009.6859356332
2597,177882.8676357643
2598,262065.73231684678
2599,333837.11830710724
2600,190123.22484141146
2601,147641.49655487612
2602,85427.57423280209
2603,98806.0066979372
2604,90079.52369763081
2605,74686.14917615229
2606,144824.9473547332
2607,188419.46135269897
2608,208730.0880711208
2609,160321.95712585349
2610,113875.91022336613
2611,142155.7868692046
2612,151754.85566054136
2613,130996.27144708205
2614,127093.84998375458
2615,149692.45415842475
2616,143542.83718762372
2617,187166.93535547864
2618,215205.52457458357
2619,204968.95984211963
2620,189052.87399779778
2621,180718.9061198958
2622,178751.2839257958
2623,254797.7630318803
2624,311831.280261915
2625,320253.11351495003
2626,169218.18906292383
2627,193091.08559999688
2628,405374.1204847711
2629,539982.9201337605
2630,356710.64945461
2631,438758.2886726781
2632,401529.93044141
2633,319291.2232117052
2634,390102.4463663019
2635,151887.6874811201
2636,185191.15915128813
2637,175541.87369252063
2638,258804.07720792067
2639,188586.68450378758
2640,150339.88650626267
2641,106422.08928135727
2642,188621.7758484262
2643,101492.96709202067
2644,119346.83919022919
2645,101511.37672411604
2646,94387.49501582919
2647,103080.61377878503
2648,144962.94100940035
2649,139240.89327955016
2650,156928.5213211819
2651,141834.70840275887
2652,403869.2983166835
2653,247913.3239271641
2654,239674.10395691762
2655,384904.0701854311
2656,317866.1783202065
2657,330700.6669881826
2658,279682.37004520785
2659,318389.7826666717
2660,348741.1618415159
2661,358814.52369363524
2662,341133.6191124479
2663,274030.85881515517
2664,257116.1437385941
2665,319969.7836888439
2666,273249.15952795575
2667,145498.6292007934
2668,188818.78157358483
2669,175103.48242024402
2670,308064.3207933525
2671,190999.61647608934
2672,188303.2719010408
2673,205716.60911413026
2674,203528.28737386773
2675,182619.93932352657
2676,190755.35362040836
2677,195357.852944988
2678,277374.72012662
2679,265000.06539160816
2680,296581.2842827961
2681,400836.57605475746
2682,345599.9863269345
2683,514481.7614180721
2684,321957.63287384884
2685,377567.6526021562
2686,250633.17402545438
2687,324891.3010315706
2688,229876.10675062693
2689,223341.30751917255
2690,450283.26149402175
2691,177517.88850359013
2692,139904.79622833498
2693,192308.66428763492
2694,145279.0383321694
2695,191772.35991759173
2696,186468.32094773787
2697,185522.25343070584
2698,193374.85692173027
2699,171846.0527931692
2700,160461.75841752556
2701,159161.52814655975
2702,113040.22152879665
2703,142782.32147554314
2704,137224.44077357228
2705,120115.97825342824
2706,116467.55085453518
2707,122316.39048188602
2708,138558.5996710073
2709,106349.00310141112
2710,128137.77425518857
2711,274947.15783603553
2712,404098.89805555
2713,164079.9923052846
2714,155730.6654436506
2715,164131.1915887486
2716,150374.97583784885
2717,186601.22029235144
2718,224789.6689025394
2719,153955.22997231432
2720,175894.7763487378
2721,138695.76299294017
2722,153854.19270290257
2723,149441.9013929793
2724,127740.21061319455
2725,137066.96990708157
2726,139928.81830046696
2727,176831.38952685878
2728,159241.67142874422
2729,153214.80009091226
2730,143671.72060552484
2731,128218.32649502551
2732,122464.45708887574
2733,153368.34733445643
2734,135533.11842857607
2735,130096.09418353126
